id,link,content,start_time,end_time,programme_id,programme_date
"eE5SOnkBPi8lGtl1vLoB","https://www.rtve.es/v/5893364/?t=00h05m13s","El candidato del PSOE, entre abucheos, ha apelado a la movilización para frenar la espiral del conflicto permanente.",313,316,5893364,"2021-05-02T15:00:00+00:00"
"Bk5SOnkBPi8lGtl14sAk","https://www.rtve.es/v/5893145/?t=00h05m54s","Al candidato del PSOE le ha acompañado esta tarde Salvador Illa.",354,357,5893145,"2021-05-01T21:00:00+00:00"
"wE5SOnkBPi8lGtl1jbWS","https://www.rtve.es/v/5893037/?t=00h13m31s","El candidato del PSOE carga contra Díaz Ayuso por convocar las elecciones en día laborable y pide un esfuerzo a los ciudadanos para ir a las urnas.",811,814,5893037,"2021-05-01T15:00:00+00:00"
"cuQ9FnkB9v8V8UTR_MUu","https://www.rtve.es/v/5889655/?t=00h01m39s","Falta una semana para las elecciones en la comunidad de Madrid y los partidos hablan ya de apoyos y vetos la candidata del PP descarta el cordón sanitario a Vox que propone el Psoe y pide a la izquierda que le apoye si quiere evitar a Vox, el candidato socialista lo descarta y defiende un gobierno progresista El País Vasco es la comunidad con mayor incidencia de Covid y Guipuzcoa casi triplica la media nacional de contagios: 730 por cada 100.000 habitantes.",99,103,5889655,"2021-04-27T15:00:00+00:00"
"wuQ9FnkB9v8V8UTR_sUn","https://www.rtve.es/v/5889655/?t=00h11m14s","María Jesús Montero ha defendido el cordón sanitario a Vox que propone el candidato del PSOE.",674,677,5889655,"2021-04-27T15:00:00+00:00"
"IfOmAXkBDXoPkEuGx_as","https://www.rtve.es/v/5887163/?t=00h04m50s","Lo pedían el candidato del PSOE y la candidata de Más Madrid.",290,295,5887163,"2021-04-23T21:00:00+00:00"
"MNslzngB1caK9CscSE0H","https://www.rtve.es/v/5852699/?t=00h19m59s","El candidato del PSOE dice no tocará los impuestos que dependan de él y Díaz Ayuso promete bajarlos.",1199,1202,5852699,"2021-04-13T15:00:00+00:00"
"8XKNuXgBih2rJ2T8cEsJ","https://www.rtve.es/v/5838376/?t=00h06m09s","El candidato del PSOE reclama acabar ya con el enfrentamiento.",369,375,5838376,"2021-04-09T21:00:00+00:00"
"gdqDbHgBM54i-KjYAvQ7","https://www.rtve.es/v/5825620/?t=00h21m21s","El candidato del PSOE repite que no pactará con Pablo Iglesias.",1281,1285,5825620,"2021-03-23T21:00:00+00:00"
"1Yk1YngBMOeau0gGEMpk","https://www.rtve.es/v/5824628/?t=00h03m08s","Y así de contundente se ha expresado el candidato del PSOE en Madrid sobre sus preferencias para un hipotético gobierno tras el 4 de mayo.",188,192,5824628,"2021-03-22T21:00:00+00:00"
"eok1YngBMOeau0gGE8tP","https://www.rtve.es/v/5824628/?t=00h23m15s","Respuesta al candidato del PSOE que en un debate crispado ha cargado contra Ciudadanos por traicionar, dice, sus promesas de regeneración.",1395,1397,5824628,"2021-03-22T21:00:00+00:00"
"JJIRXXgB3X49FN8d-erq","https://www.rtve.es/v/5824310/?t=00h16m01s","El candidato del PSOE califica así el gobierno de coalición entre PP y Ciudadanos Y hace un llamamiento para que la moción que ha presentando en solitario prospere LUIS TUDANCA PSOE.",961,963,5824310,"2021-03-22T15:00:00+00:00"
"N5IRXXgB3X49FN8d-uo5","https://www.rtve.es/v/5824310/?t=00h18m17s","El primero en hablar de sus preferencias ha sido el candidato del Psoe.",1097,1100,5824310,"2021-03-22T15:00:00+00:00"
"ECLDUngBR0U0X5aGsLUF","https://www.rtve.es/v/5823285/?t=00h13m38s","Ángel Gabilondo el candidato del PSOE responde a quienes le llaman serio y lo convierte en su lema de campaña.",818,820,5823285,"2021-03-20T21:00:00+00:00"
"aCLDUngBR0U0X5aG6bbl","https://www.rtve.es/v/5823195/?t=00h20m54s","Ángel Gabilondo, el candidato del PSOE, Ángel Gabilondo, el candidato del PSOE, responde a quienes le llaman serio y lo convierte en su lema de campaña.",1254,1256,5823195,"2021-03-20T15:00:00+00:00"
"5ViRKXgB4HE0IwZJBJnz","https://www.rtve.es/v/5817217/?t=00h01m30s","Con la vista puesta en si hay elecciones, Ángel Gabilondo ya ha dicho que repetirá como candidato del Psoe.",90,93,5817217,"2021-03-12T15:00:00+00:00"
"K95oJHgBndVvEJEFhx1a","https://www.rtve.es/v/5816201/?t=00h09m10s","Una de las preguntas que planea es quién será el candidato del PSOE en Madrid si finalmente hay elecciones.",550,552,5816201,"2021-03-11T15:00:00+00:00"
